run, p_{inf}, M_{inf}, gamma, r1, r2, r3, r4, p_{st}, q_{st}
2.088000e+03, 1.741268e+01, 1.650506e+01, 1.101410e-03, 2.539492e-01, -7.324516e-02, 4.410115e-02, -1.278229e-02, 6.266230e+03, 2.500623e+05
2.089000e+03, 1.683293e+01, 1.537044e+01, 1.539426e-03, 1.367860e-01, -7.493549e-02, 1.972693e-02, 3.588205e-02, 5.276688e+03, 2.548430e+05
2.090000e+03, 1.888619e+01, 1.643934e+01, 1.686532e-03, 4.842114e-02, 3.266252e-02, -7.160257e-03, 1.168160e-02, 6.727760e+03, 2.566100e+05
2.091000e+03, 2.240675e+01, 1.413531e+01, 1.341841e-03, -3.547860e-02, -6.834036e-02, -6.956902e-02, 4.433686e-02, 5.925428e+03, 2.313833e+05
2.092000e+03, 1.651050e+01, 1.533017e+01, 1.297741e-03, 1.438133e-01, 2.595941e-01, 1.072435e-01, 2.700246e-02, 5.158265e+03, 2.592506e+05
2.093000e+03, 1.650675e+01, 1.441397e+01, 1.124676e-03, -4.718652e-02, -9.735378e-02, 5.832819e-02, -5.990282e-03, 4.540795e+03, 2.156682e+05
2.094000e+03, 2.131392e+01, 1.442403e+01, 1.860548e-03, 7.805648e-02, -7.636192e-02, 3.149771e-02, -1.061833e-01, 5.884389e+03, 2.675246e+05
2.095000e+03, 1.669381e+01, 1.643537e+01, 1.476938e-03, -1.059145e-01, -9.064660e-02, -2.164872e-02, 7.821736e-02, 5.959131e+03, 2.713239e+05
2.096000e+03, 2.182383e+01, 1.469507e+01, 1.321140e-03, -2.628949e-02, 5.567942e-02, -8.370512e-02, -7.771022e-02, 6.238801e+03, 2.596054e+05
2.097000e+03, 2.187312e+01, 1.631997e+01, 1.269029e-03, -1.713055e-02, -1.042191e-01, -5.937261e-02, 9.496489e-02, 7.682174e+03, 2.701156e+05
2.098000e+03, 2.161798e+01, 1.597331e+01, 1.065384e-03, 2.086057e-01, -6.513997e-03, -8.195393e-03, -7.220106e-02, 7.315916e+03, 3.191391e+05
2.099000e+03, 2.287078e+01, 1.452590e+01, 1.299016e-03, -2.578318e-01, 5.047538e-02, -3.597229e-02, -1.926404e-01, 6.400022e+03, 2.726340e+05
2.100000e+03, 2.209252e+01, 1.527389e+01, 1.948248e-03, 3.310367e-02, 5.893911e-02, 4.137833e-02, 1.450094e-02, 6.854376e+03, 3.106785e+05
2.101000e+03, 2.380206e+01, 1.458313e+01, 1.562552e-03, -1.415289e-01, 2.623921e-01, 3.022507e-02, -6.103392e-02, 6.684248e+03, 2.321057e+05
2.102000e+03, 2.159361e+01, 1.436346e+01, 1.688188e-03, 4.042565e-02, -2.722043e-01, -1.211746e-01, 5.405824e-02, 5.869178e+03, 2.095061e+05
2.103000e+03, 2.192600e+01, 1.405388e+01, 1.043903e-03, 4.266140e-03, -2.326343e-02, -5.281940e-02, 9.070921e-02, 5.735929e+03, 2.265463e+05
2.104000e+03, 2.040704e+01, 1.589821e+01, 1.723441e-03, 2.880357e-01, -1.005402e-01, -8.161616e-02, 1.994889e-01, 6.882054e+03, 3.898045e+05
2.105000e+03, 1.978298e+01, 1.554652e+01, 1.825944e-03, -1.388340e-01, 1.004293e-01, 6.256705e-02, -1.177465e-01, 6.354315e+03, 3.075079e+05
2.106000e+03, 2.415207e+01, 1.558669e+01, 1.467415e-03, 3.166785e-03, -7.155740e-02, 2.892252e-02, -7.266408e-02, 7.803376e+03, 3.555774e+05
2.107000e+03, 2.102770e+01, 1.696659e+01, 1.667116e-03, -2.385662e-01, 1.016833e-01, 7.762664e-02, 1.305409e-01, 8.076525e+03, 3.876371e+05
2.108000e+03, 2.298137e+01, 1.610436e+01, 1.228462e-03, -4.164021e-02, 1.434745e-01, -1.330040e-01, -7.075358e-03, 7.886343e+03, 3.176065e+05
2.109000e+03, 1.734407e+01, 1.526913e+01, 1.335526e-03, 1.674521e-01, 2.331966e-01, -4.313222e-02, 1.451078e-01, 5.369771e+03, 2.567550e+05
2.110000e+03, 1.820939e+01, 1.608056e+01, 1.633126e-03, 8.494998e-02, -3.198381e-02, -1.702524e-01, -6.739120e-02, 6.282467e+03, 3.750066e+05
2.111000e+03, 2.178052e+01, 1.379138e+01, 1.892927e-03, 2.641616e-02, 1.364378e-01, 8.854491e-02, -9.650985e-02, 5.486669e+03, 2.159410e+05
2.112000e+03, 1.718579e+01, 1.479361e+01, 1.849029e-03, 3.516245e-02, 3.997398e-03, 3.677122e-02, -7.923068e-02, 4.981027e+03, 2.476041e+05
2.113000e+03, 1.868460e+01, 1.729761e+01, 1.844230e-03, 1.622064e-03, -9.583793e-02, 4.679695e-02, 1.320462e-01, 7.444988e+03, 3.721619e+05
2.114000e+03, 1.833369e+01, 1.465995e+01, 1.399026e-03, 1.139149e-01, -1.290732e-01, -9.739941e-02, -5.598532e-02, 5.227370e+03, 2.574770e+05
2.115000e+03, 1.968599e+01, 1.471558e+01, 1.074590e-03, -2.328503e-01, 2.443599e-02, 1.191630e-01, -1.102797e-01, 5.645933e+03, 2.480218e+05
2.116000e+03, 1.840545e+01, 1.679074e+01, 1.032149e-03, 1.255452e-01, -1.379017e-01, 2.017298e-01, 7.909193e-02, 6.910800e+03, 3.197742e+05
2.117000e+03, 1.770549e+01, 1.535468e+01, 1.496362e-03, 7.100185e-03, -6.636067e-02, -1.615051e-01, -2.683694e-02, 5.531035e+03, 2.554874e+05
2.118000e+03, 2.369082e+01, 1.675651e+01, 1.010897e-03, 1.718901e-01, -4.904538e-02, -2.401756e-02, 1.931212e-01, 8.868405e+03, 3.751563e+05
2.119000e+03, 1.815712e+01, 1.517476e+01, 1.336171e-03, 2.571626e-02, 1.170808e-01, -6.155778e-02, 1.157080e-01, 5.541990e+03, 2.483682e+05
2.120000e+03, 2.266596e+01, 1.437587e+01, 1.593017e-03, -1.492983e-01, -1.444475e-01, -1.135889e-01, -5.715799e-02, 6.171675e+03, 2.134454e+05
2.121000e+03, 2.274065e+01, 1.658707e+01, 1.185377e-03, -1.970251e-02, -1.220521e-01, -8.909041e-02, -6.350858e-02, 8.301942e+03, 3.267616e+05
2.122000e+03, 1.978616e+01, 1.673545e+01, 1.701643e-03, -2.663104e-02, 1.090896e-01, 1.659246e-02, -6.000600e-02, 7.367133e+03, 3.357113e+05
2.123000e+03, 2.363165e+01, 1.645462e+01, 1.774097e-03, -2.232034e-01, -1.067687e-01, 1.659739e-01, 7.191226e-02, 8.506136e+03, 3.545290e+05
2.124000e+03, 2.135575e+01, 1.391049e+01, 1.171029e-03, -6.842160e-03, -5.183308e-02, -1.602164e-01, 1.094803e-02, 5.457547e+03, 2.015047e+05
2.125000e+03, 1.776937e+01, 1.425999e+01, 1.019262e-03, 4.511952e-02, -6.834691e-04, -3.990091e-02, 1.825445e-01, 4.781565e+03, 2.111160e+05
2.126000e+03, 2.351844e+01, 1.720099e+01, 1.672975e-03, 8.437725e-02, 2.963539e-01, -2.206266e-02, 1.769682e-01, 9.257031e+03, 4.240160e+05
2.127000e+03, 2.230847e+01, 1.523101e+01, 1.886357e-03, 1.609086e-01, 7.799319e-03, -2.122947e-02, 1.782378e-01, 6.880950e+03, 3.059382e+05
2.128000e+03, 1.843286e+01, 1.654318e+01, 1.803379e-03, 1.201993e-01, -3.273416e-02, 1.262242e-01, -1.016663e-02, 6.695103e+03, 3.063103e+05
2.129000e+03, 2.376888e+01, 1.688278e+01, 1.849906e-03, 6.048610e-02, -4.483615e-02, -1.085379e-02, 1.378918e-01, 9.040968e+03, 4.174270e+05
2.130000e+03, 1.855912e+01, 1.447589e+01, 1.034138e-03, 4.438723e-02, -4.494302e-02, 9.499656e-02, 3.870879e-03, 5.165939e+03, 2.498061e+05
2.131000e+03, 1.796148e+01, 1.652229e+01, 1.181428e-03, 1.228968e-01, -3.022450e-01, -1.789130e-01, -9.705199e-02, 6.481426e+03, 2.838554e+05
2.132000e+03, 2.308262e+01, 1.661656e+01, 1.691029e-03, 5.097436e-02, -2.062738e-01, -7.989383e-02, -4.695257e-02, 8.463704e+03, 3.504050e+05
2.133000e+03, 1.991420e+01, 1.581199e+01, 1.010514e-03, -1.831640e-01, 2.856527e-02, -6.274948e-02, -1.455317e-01, 6.614284e+03, 3.140383e+05
2.134000e+03, 1.708824e+01, 1.511729e+01, 1.154548e-03, 1.113743e-01, -1.718802e-01, 7.927177e-02, 1.125859e-01, 5.167653e+03, 2.268496e+05
2.135000e+03, 1.844359e+01, 1.712124e+01, 1.138959e-03, -4.321556e-02, 6.495444e-02, 1.088763e-01, 5.908576e-02, 7.211033e+03, 3.513751e+05
2.136000e+03, 1.799527e+01, 1.565295e+01, 1.260310e-03, -1.025712e-01, -5.314663e-03, 8.729788e-03, 6.159495e-02, 5.861390e+03, 2.880510e+05
2.137000e+03, 1.738005e+01, 1.579411e+01, 1.401854e-03, 1.522344e-01, -1.282086e-01, -1.880239e-02, -1.214430e-02, 5.756398e+03, 2.918297e+05
2.138000e+03, 1.963491e+01, 1.628519e+01, 1.334467e-03, 1.072336e-01, 2.732989e-01, -1.660870e-01, -9.763961e-02, 6.884214e+03, 2.949776e+05
2.139000e+03, 1.902998e+01, 1.407957e+01, 1.300411e-03, -1.326612e-01, -2.684545e-02, 1.423744e-01, 1.207058e-02, 4.988879e+03, 2.045186e+05
2.140000e+03, 2.350070e+01, 1.508339e+01, 1.298518e-03, 1.328349e-01, 2.361219e-01, 3.383347e-02, 1.307381e-01, 7.111297e+03, 3.003223e+05
2.141000e+03, 2.263852e+01, 1.428865e+01, 1.270624e-03, -5.768049e-02, -3.358769e-02, -1.161546e-01, 9.223011e-02, 6.099079e+03, 2.178374e+05
2.142000e+03, 1.980932e+01, 1.639845e+01, 1.301133e-03, 1.058967e-01, -1.689664e-01, -3.200719e-02, 4.287654e-02, 7.023516e+03, 2.586766e+05
2.143000e+03, 1.789764e+01, 1.371015e+01, 1.397548e-03, -7.129801e-02, 1.120394e-01, -8.341911e-02, -1.648471e-01, 4.412519e+03, 1.529420e+05
2.144000e+03, 2.290119e+01, 1.570118e+01, 1.624170e-03, 5.770950e-02, 2.524891e-01, -8.361459e-02, -5.175367e-02, 7.540157e+03, 4.103649e+05
2.145000e+03, 2.247387e+01, 1.482025e+01, 1.412378e-03, -7.020101e-02, 4.281622e-02, -3.699853e-03, -1.721641e-01, 6.517701e+03, 2.356035e+05
2.146000e+03, 1.970675e+01, 1.615387e+01, 1.646676e-03, 9.683433e-02, -5.120118e-02, 1.340233e-01, -9.375188e-02, 6.797003e+03, 2.886657e+05
2.147000e+03, 1.783369e+01, 1.495360e+01, 1.972664e-03, -2.247235e-01, -3.527260e-02, -3.373890e-02, -1.294038e-02, 5.280027e+03, 2.595317e+05
2.148000e+03, 2.407292e+01, 1.578783e+01, 1.351514e-03, -2.477783e-01, 1.904428e-01, 6.315087e-02, 5.727809e-02, 7.970761e+03, 3.501650e+05
2.149000e+03, 2.414493e+01, 1.456124e+01, 1.308282e-03, -3.673087e-01, 1.515089e-01, 9.172509e-02, -2.610488e-02, 6.774654e+03, 2.552903e+05
2.150000e+03, 2.077753e+01, 1.575713e+01, 1.769115e-03, -8.341126e-02, -8.387874e-02, -8.391680e-02, -2.855574e-02, 6.849293e+03, 3.258990e+05
2.151000e+03, 2.145543e+01, 1.481967e+01, 1.197808e-03, -2.341634e-01, -1.617351e-01, -4.960657e-02, 1.101048e-01, 6.242063e+03, 2.688685e+05
2.152000e+03, 2.322872e+01, 1.653586e+01, 1.221384e-03, 1.018599e-01, -5.740700e-02, 1.635659e-01, -1.249796e-03, 8.448829e+03, 3.461414e+05
2.153000e+03, 2.079416e+01, 1.435005e+01, 1.865938e-03, -3.345029e-01, 1.804996e-02, -6.388809e-02, 9.047291e-02, 5.655339e+03, 2.246991e+05
2.154000e+03, 2.152876e+01, 1.405775e+01, 1.982557e-03, 8.989110e-02, -1.644080e-01, 9.542453e-02, 9.399497e-03, 5.632491e+03, 2.297326e+05
2.155000e+03, 1.829763e+01, 1.691416e+01, 1.403796e-03, -8.379269e-02, 6.269508e-02, 8.018789e-02, 3.937153e-03, 6.970702e+03, 3.335523e+05
2.156000e+03, 1.809326e+01, 1.675012e+01, 1.753161e-03, 6.357359e-02, -3.485847e-02, -2.515424e-02, -1.797981e-02, 6.741319e+03, 3.158441e+05
2.157000e+03, 1.839315e+01, 1.513944e+01, 1.828723e-03, -6.601150e-02, 3.067426e-02, 1.265308e-02, 7.671850e-02, 5.584832e+03, 2.524426e+05
2.158000e+03, 2.363428e+01, 1.399964e+01, 1.061415e-03, 3.324874e-02, 1.411254e-01, -8.355353e-02, 5.017167e-02, 6.120884e+03, 2.132824e+05
2.159000e+03, 1.775638e+01, 1.401227e+01, 1.292713e-03, -4.645369e-02, 1.484863e-01, 8.803995e-02, -5.114890e-02, 4.612819e+03, 1.967610e+05
2.160000e+03, 2.397384e+01, 1.718243e+01, 1.396655e-03, 1.836733e-01, 1.535447e-01, 2.374779e-02, -1.363975e-02, 9.417029e+03, 4.115593e+05
2.161000e+03, 1.797499e+01, 1.494703e+01, 1.557950e-03, -6.435541e-02, 1.009140e-01, 1.651041e-02, -1.593552e-01, 5.303564e+03, 2.239962e+05
2.162000e+03, 2.191144e+01, 1.418118e+01, 1.824435e-03, -6.917591e-02, -7.450873e-03, -1.069636e-01, 1.043598e-01, 5.821430e+03, 2.232146e+05
2.163000e+03, 1.883019e+01, 1.480585e+01, 1.544010e-03, 2.212637e-01, -1.627098e-01, -7.628413e-02, 1.738150e-01, 5.463233e+03, 2.478771e+05
2.164000e+03, 2.201294e+01, 1.563479e+01, 1.103575e-03, -2.955242e-02, 1.388860e-01, -1.922835e-01, -2.885100e-02, 7.145857e+03, 3.156923e+05
2.165000e+03, 2.277584e+01, 1.560223e+01, 1.414578e-03, -4.791165e-03, 7.894696e-02, -1.556442e-01, 2.054792e-01, 7.362160e+03, 3.279801e+05
2.166000e+03, 2.099926e+01, 1.477481e+01, 1.894047e-03, 2.721617e-02, 3.643562e-02, 1.211856e-03, 1.766952e-02, 6.056716e+03, 2.408822e+05
2.167000e+03, 1.999203e+01, 1.629892e+01, 1.597379e-03, 1.197716e-01, 1.685968e-01, -8.198681e-02, 9.393090e-02, 7.007330e+03, 2.743694e+05
2.168000e+03, 2.064473e+01, 1.389086e+01, 1.842541e-03, -2.223221e-02, -1.582067e-03, -1.741465e-01, 8.375627e-02, 5.257287e+03, 1.995836e+05
2.169000e+03, 1.958713e+01, 1.661505e+01, 1.744437e-03, 1.329800e-01, 1.572936e-02, 8.122470e-02, -8.517959e-02, 7.183998e+03, 3.259462e+05
2.170000e+03, 2.116700e+01, 1.416797e+01, 1.412580e-03, -2.421988e-04, 1.483902e-02, 1.166985e-01, -2.466386e-02, 5.602121e+03, 2.012657e+05
2.171000e+03, 2.101940e+01, 1.662322e+01, 1.632143e-03, -1.306395e-01, -6.793109e-02, 6.688142e-02, -4.904691e-02, 7.718545e+03, 3.358925e+05
2.172000e+03, 1.980307e+01, 1.723674e+01, 1.353476e-03, 3.388604e-01, 4.011940e-02, 1.252922e-01, -1.341722e-01, 7.831280e+03, 3.692428e+05
2.173000e+03, 1.900865e+01, 1.575460e+01, 1.809691e-03, -9.092753e-02, -1.391415e-01, -1.220864e-01, 1.539977e-01, 6.269542e+03, 3.105799e+05
2.174000e+03, 1.701841e+01, 1.427960e+01, 1.289753e-03, 3.684909e-02, 3.031420e-01, 3.819725e-02, 8.638100e-02, 4.607727e+03, 2.306781e+05
2.175000e+03, 2.141693e+01, 1.679576e+01, 1.419582e-03, -1.283710e-02, 1.479194e-03, -4.493694e-02, 9.780647e-02, 8.039441e+03, 3.506479e+05
2.176000e+03, 2.361675e+01, 1.434802e+01, 1.258885e-03, 1.074564e-01, 3.856951e-02, 6.779376e-02, -4.789087e-03, 6.443228e+03, 2.593155e+05
2.177000e+03, 1.921374e+01, 1.486644e+01, 1.254744e-03, 7.285130e-03, -8.574994e-02, 4.637600e-02, 2.102243e-01, 5.613981e+03, 2.328417e+05
2.178000e+03, 1.769627e+01, 1.379411e+01, 1.930815e-03, 5.414109e-02, 1.829428e-01, -1.979623e-02, -9.090193e-02, 4.446520e+03, 1.839773e+05
2.179000e+03, 2.359535e+01, 1.467642e+01, 1.700720e-03, -4.115394e-02, 6.886379e-03, -1.000567e-01, 3.257643e-02, 6.727431e+03, 2.711840e+05
2.180000e+03, 2.305325e+01, 1.539901e+01, 1.016311e-03, 1.279807e-01, -5.621585e-03, 2.175446e-01, 1.899895e-01, 7.275928e+03, 3.312290e+05
2.181000e+03, 1.858498e+01, 1.396303e+01, 1.372918e-03, 2.267915e-01, 4.447181e-02, 4.372213e-02, -6.043019e-02, 4.796343e+03, 2.044613e+05
2.182000e+03, 1.998176e+01, 1.618186e+01, 1.500973e-03, 1.926607e-01, 9.125241e-03, -4.675496e-02, -9.511634e-02, 6.922210e+03, 3.031152e+05
2.183000e+03, 1.782259e+01, 1.712455e+01, 1.624446e-03, -7.452435e-02, 1.856931e-01, -4.207632e-02, 1.256541e-01, 6.973253e+03, 3.620028e+05
2.184000e+03, 2.385025e+01, 1.532889e+01, 1.400037e-03, -5.449316e-02, 1.068038e-01, -1.656693e-01, -1.012120e-01, 7.451442e+03, 3.153581e+05
2.185000e+03, 1.978841e+01, 1.692504e+01, 1.735597e-03, -1.052185e-01, -1.944817e-01, -5.273792e-02, 2.720393e-01, 7.554674e+03, 3.621249e+05
2.186000e+03, 1.971544e+01, 1.408250e+01, 1.059832e-03, -8.950944e-02, 4.769411e-02, -9.329347e-02, -1.383228e-01, 5.172896e+03, 2.088693e+05
2.187000e+03, 1.836678e+01, 1.684801e+01, 1.251349e-03, -3.165616e-03, -1.857127e-01, -1.214946e-01, -4.701409e-02, 6.921893e+03, 3.083449e+05
2.188000e+03, 1.913995e+01, 1.624683e+01, 1.465533e-03, 7.974984e-02, 1.536169e-01, -4.453075e-02, 8.445274e-02, 6.676917e+03, 2.845122e+05
2.189000e+03, 2.328974e+01, 1.514075e+01, 1.342687e-03, -4.837023e-03, 1.122420e-01, 3.982481e-02, 2.076077e-01, 7.098423e+03, 2.960488e+05
2.190000e+03, 2.412632e+01, 1.616166e+01, 1.273999e-03, 1.322537e-02, 1.209167e-01, 8.172186e-03, -8.794199e-02, 8.311413e+03, 2.839926e+05
2.191000e+03, 1.900471e+01, 1.491659e+01, 1.341339e-03, -1.076274e-01, -4.919288e-02, -1.349418e-01, -1.824409e-02, 5.599438e+03, 2.592757e+05
2.192000e+03, 2.405680e+01, 1.612803e+01, 1.950708e-03, 9.407536e-02, 2.390845e-01, 2.707116e-02, -6.920787e-02, 8.248656e+03, 2.890132e+05
2.193000e+03, 2.179040e+01, 1.685574e+01, 1.757033e-03, -2.557983e-02, -2.454660e-02, -3.584645e-02, -5.832777e-02, 8.239886e+03, 3.688415e+05
2.194000e+03, 1.778145e+01, 1.528114e+01, 1.061933e-03, -6.517443e-02, -1.253383e-01, 4.171225e-02, -8.480579e-02, 5.503018e+03, 2.439988e+05
2.195000e+03, 1.672589e+01, 1.675806e+01, 1.966328e-03, -2.889982e-02, 1.313384e-02, -2.801422e-01, -1.568689e-02, 6.191230e+03, 2.611777e+05
2.196000e+03, 1.741092e+01, 1.373084e+01, 1.005496e-03, -6.350338e-02, -1.439557e-01, 4.950415e-02, 4.755483e-02, 4.310048e+03, 1.649384e+05
2.197000e+03, 2.421942e+01, 1.575147e+01, 1.473528e-03, 1.624382e-01, 1.883911e-02, -6.095188e-02, 1.900389e-03, 8.025387e+03, 4.285934e+05
2.198000e+03, 2.214100e+01, 1.716551e+01, 1.500253e-03, -4.546433e-02, 6.213463e-02, 6.838160e-02, -1.532238e-02, 8.688424e+03, 3.944252e+05
2.199000e+03, 2.342670e+01, 1.424877e+01, 1.876247e-03, 7.580743e-02, -7.938654e-02, -1.359956e-02, 8.320668e-02, 6.323904e+03, 2.834096e+05
2.200000e+03, 2.332749e+01, 1.539824e+01, 1.695951e-03, 1.433199e-01, -8.672989e-02, 1.102755e-01, -9.954273e-02, 7.346820e+03, 3.217768e+05
2.201000e+03, 2.165996e+01, 1.563805e+01, 1.612792e-03, -6.690677e-02, 2.025376e-01, -1.527640e-01, 1.142411e-01, 7.035822e+03, 3.321342e+05
2.202000e+03, 2.051191e+01, 1.480590e+01, 1.930647e-03, 3.063302e-01, -2.388626e-01, -7.255450e-03, 4.780174e-02, 5.937261e+03, 2.324004e+05
2.203000e+03, 1.691570e+01, 1.646490e+01, 1.674858e-03, -2.312865e-02, 3.633644e-02, -3.390761e-02, -7.785904e-02, 6.057503e+03, 2.739871e+05
2.204000e+03, 1.655683e+01, 1.455297e+01, 1.999815e-03, -9.883571e-03, 8.597898e-02, -2.010576e-01, 5.914942e-02, 4.648011e+03, 2.407440e+05
2.205000e+03, 1.918069e+01, 1.530145e+01, 1.633696e-03, 1.121170e-01, 2.988049e-02, 5.645678e-02, 9.477427e-02, 5.968212e+03, 2.787862e+05
2.206000e+03, 1.852145e+01, 1.395401e+01, 1.031373e-03, 1.048793e-01, 1.077344e-02, 5.241255e-02, -6.391778e-02, 4.770456e+03, 1.949716e+05
2.207000e+03, 2.243198e+01, 1.658261e+01, 1.439372e-03, -5.213746e-02, 5.405296e-02, -1.078549e-01, 1.607429e-01, 8.195541e+03, 3.402506e+05
2.208000e+03, 2.133333e+01, 1.568586e+01, 1.128338e-03, 3.800738e-02, -3.124744e-01, 1.515429e-01, -8.009054e-02, 6.992553e+03, 3.442288e+05
2.209000e+03, 2.238318e+01, 1.632476e+01, 1.095290e-03, 9.013441e-02, -1.661095e-01, -2.855369e-02, -4.585614e-03, 7.862877e+03, 2.636595e+05
2.210000e+03, 1.880925e+01, 1.511601e+01, 1.709948e-03, -2.121617e-01, 6.620597e-02, 6.234701e-02, 1.087445e-01, 5.694982e+03, 2.527245e+05
2.211000e+03, 2.203352e+01, 1.601277e+01, 1.493831e-03, -1.496278e-02, 7.615369e-02, -2.554755e-01, -7.684451e-02, 7.542925e+03, 4.247355e+05
2.212000e+03, 2.274514e+01, 1.442300e+01, 1.575870e-03, -9.241291e-03, 2.691237e-02, 9.392922e-03, -2.631485e-02, 6.274252e+03, 2.681163e+05
2.213000e+03, 2.362527e+01, 1.633164e+01, 1.265655e-03, 1.074220e-01, 6.873660e-02, 5.213130e-02, 1.252290e-01, 8.362442e+03, 3.264532e+05
2.214000e+03, 1.944064e+01, 1.493072e+01, 1.228404e-03, 3.284222e-02, -4.579741e-02, -2.042836e-01, -1.005676e-01, 5.735688e+03, 2.551103e+05
2.215000e+03, 1.899038e+01, 1.581578e+01, 1.575222e-03, 4.188320e-02, 8.455162e-02, 8.180147e-02, 5.119932e-02, 6.344729e+03, 3.762318e+05
2.216000e+03, 2.306429e+01, 1.659500e+01, 1.620452e-03, 1.160580e-01, -1.846580e-01, 5.985863e-02, 1.127623e-01, 8.447449e+03, 3.554554e+05
2.217000e+03, 2.409613e+01, 1.710845e+01, 1.170466e-03, -6.485651e-02, -1.464978e-01, 3.829175e-02, 8.622505e-02, 9.394807e+03, 3.992166e+05
2.218000e+03, 2.120580e+01, 1.670996e+01, 1.316949e-03, 1.135806e-01, -1.266837e-01, 3.515248e-02, 1.198634e-01, 7.876816e+03, 3.391084e+05
2.219000e+03, 2.045886e+01, 1.591763e+01, 1.207536e-03, -9.519575e-02, -3.171343e-02, 6.499660e-03, -2.607420e-03, 6.921906e+03, 3.903329e+05
2.220000e+03, 2.055871e+01, 1.443180e+01, 1.614523e-03, 2.943938e-01, -6.427573e-02, 2.215678e-02, 4.328464e-02, 5.673938e+03, 2.514748e+05
2.221000e+03, 1.928703e+01, 1.543422e+01, 1.063604e-03, 1.243389e-01, -4.566883e-02, -6.754524e-02, -6.283277e-02, 6.105603e+03, 2.767946e+05
2.222000e+03, 2.288063e+01, 1.477825e+01, 1.733124e-03, 1.426836e-02, 6.285800e-02, -7.305230e-03, 4.492409e-02, 6.601978e+03, 2.424712e+05
2.223000e+03, 1.724726e+01, 1.527281e+01, 1.025389e-03, -5.132683e-02, -7.775840e-03, -8.823468e-03, 1.058267e-02, 5.331227e+03, 2.399318e+05
2.224000e+03, 2.272040e+01, 1.485984e+01, 1.539898e-03, 2.975696e-02, -4.768433e-02, -1.046764e-01, -2.299886e-02, 6.624623e+03, 2.423603e+05
2.225000e+03, 1.864301e+01, 1.411405e+01, 1.362144e-03, 1.988590e-02, -7.756770e-02, -1.341151e-02, -1.711294e-01, 4.912090e+03, 2.068009e+05
2.226000e+03, 1.994398e+01, 1.593504e+01, 1.485569e-03, -9.926123e-02, 2.036078e-01, 1.342678e-01, -2.766460e-03, 6.706395e+03, 2.992252e+05
2.227000e+03, 1.725281e+01, 1.371714e+01, 1.069177e-03, -6.802141e-02, 6.790311e-02, 6.476345e-02, -6.158764e-02, 4.256897e+03, 1.513172e+05
2.228000e+03, 2.343112e+01, 1.512883e+01, 1.897134e-03, -3.753689e-01, 1.318749e-01, 4.548396e-02, -4.912059e-02, 7.121558e+03, 2.970967e+05
2.229000e+03, 1.705777e+01, 1.657047e+01, 1.457641e-03, 7.060757e-04, 3.813470e-02, -7.105804e-02, 3.488600e-01, 6.208248e+03, 2.784474e+05
2.230000e+03, 2.390013e+01, 1.555239e+01, 1.636181e-03, 9.357561e-02, -1.650094e-01, -1.767645e-01, 6.767863e-02, 7.683808e+03, 3.364211e+05
2.231000e+03, 2.260460e+01, 1.660144e+01, 1.987247e-03, -2.881226e-02, -1.596152e-02, -7.251829e-02, -2.566728e-01, 8.265676e+03, 3.485199e+05
2.232000e+03, 1.996067e+01, 1.629848e+01, 1.941703e-03, -9.611817e-02, -8.792514e-02, -5.304777e-02, 1.843017e-02, 7.009675e+03, 3.068780e+05
2.233000e+03, 2.301078e+01, 1.502189e+01, 1.723581e-03, -1.152345e-01, 1.148941e-01, 1.285562e-01, 6.518818e-02, 6.894514e+03, 2.840278e+05
2.234000e+03, 1.645412e+01, 1.707296e+01, 1.182959e-03, 2.875721e-02, 2.404068e-02, -2.173140e-03, -3.717071e-02, 6.383648e+03, 3.134828e+05
2.235000e+03, 1.689874e+01, 1.639093e+01, 1.002585e-03, -7.048415e-02, -2.086982e-01, -8.089273e-03, 4.636459e-02, 6.002797e+03, 2.676183e+05
2.236000e+03, 2.367737e+01, 1.621398e+01, 1.052988e-03, 4.180233e-02, 5.290196e-02, 6.868451e-02, -1.584389e-01, 8.204194e+03, 2.650194e+05
2.237000e+03, 1.662882e+01, 1.407017e+01, 1.619302e-03, -1.393935e-01, 1.000759e-02, -1.322468e-01, -8.847876e-02, 4.327191e+03, 1.691993e+05
2.238000e+03, 2.022895e+01, 1.539105e+01, 1.772209e-03, 1.800197e-02, 1.216801e-01, 1.074304e-01, 1.156274e-02, 6.371510e+03, 3.032748e+05
2.239000e+03, 2.367478e+01, 1.670517e+01, 1.226297e-03, 8.276866e-02, 4.146320e-02, 4.298039e-02, 1.713881e-02, 8.798703e+03, 3.695252e+05
2.240000e+03, 1.773836e+01, 1.626042e+01, 1.852227e-03, -4.995132e-02, -1.437777e-02, -3.243203e-02, -1.349246e-01, 6.210775e+03, 3.047667e+05
2.241000e+03, 1.823443e+01, 1.571319e+01, 1.995280e-03, -4.011857e-02, 2.285739e-01, 4.145485e-03, -3.528520e-02, 5.985074e+03, 3.223807e+05
2.242000e+03, 1.660224e+01, 1.542929e+01, 1.902677e-03, -8.448678e-02, 4.854277e-02, 1.036949e-01, -1.245875e-01, 5.248955e+03, 2.657557e+05
2.243000e+03, 1.702843e+01, 1.417300e+01, 1.386712e-03, 1.195354e-01, -1.231685e-01, 5.485633e-02, -7.945456e-02, 4.525946e+03, 2.031975e+05
