Runs,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,tau01,tau02,tau03,tau04,tau05,tau06,tau07,tau08,tau09,tau10,tau11,tau12,tau13,tau14,tau15,tau16,tau17,tau18,tau19,maxFreq,dn01,dn02,dn03,dn04,dn05,dn06,dn07,dn08,dn09,dn10,dn11,dn12,dn13,dn14,dn15,dn16,dn17,dn18,dn19,dtau01,dtau02,dtau03,dtau04,dtau05,dtau06,dtau07,dtau08,dtau09,dtau10,dtau11,dtau12,dtau13,dtau14,dtau15,dtau16,dtau17,dtau18,dtau19
1.1000000000000000e+01,1.7360961693331134e+00,1.6345660331901390e+00,1.7913380373129504e+00,1.8954510898917079e+00,1.6430408478891241e+00,1.6790648229394451e+00,1.5612850570525574e+00,1.8797609207684480e+00,1.7748177302072392e+00,1.6923094114608501e+00,1.6664027321895651e+00,2.0240676477562807e+00,1.7606622856056524e+00,1.6041481444781336e+00,1.7802890680804175e+00,1.4822518310103121e+00,1.7201153831218863e+00,1.9311876914647201e+00,1.6653717480004511e+00,7.5283514598604095e-04,7.6055967542547993e-04,7.5187224297682540e-04,6.6401858750975867e-04,7.2181382600939453e-04,7.2386627546535982e-04,7.2037585851337442e-04,7.4432081209099799e-04,6.7533719816694892e-04,6.9351457404486796e-04,6.7625579223326278e-04,7.7963214745734141e-04,7.2695821860331914e-04,7.3377777355798906e-04,7.5113982123012736e-04,7.2640567460277464e-04,7.6905365615660660e-04,7.4252364753819259e-04,7.3011441002064918e-04,-2.3252534232867221e+00,-2.4756424910066244e-02,9.4198923328292494e-02,4.6911265583204909e-01,1.0818870279649673e+00,1.3766364728162728e+00,1.4942045112320557e+00,1.2887708282782739e+00,7.7543231569165982e-01,4.7494384425306180e-01,5.1137605261430963e-02,-1.5696682620358615e-02,2.9116365984904746e-01,7.7414312693591114e-01,1.2150466868199317e+00,1.4278296682768143e+00,1.4369731697883026e+00,9.1200243579336870e-01,6.0608333818379378e-01,1.8282265967783928e-01,-6.0480704444643152e-02,9.4991801091737216e-03,-3.0912397708249273e-01,-1.0794318905382738e-01,-1.0598734987432579e+00,-1.4566089543421867e+00,-1.3418016773236729e+00,-1.5788830340923710e+00,-6.1142485074938691e-01,-2.4586151559091718e-01,4.2835209601577162e-02,-1.2441031405074909e-01,-3.2242298741991249e-01,-8.1019529174497507e-01,-1.6350435196876845e+00,-1.2215410762905776e+00,-1.7188744974028225e+00,-1.2112759470994661e+00,-4.3838754271163793e-01
1.2000000000000000e+01,1.7377034106363105e+00,1.8090260753890188e+00,1.2775067059843326e+00,1.9261041117066051e+00,2.0810832680978373e+00,1.7420759456196551e+00,1.4646412453546209e+00,1.7109015384273367e+00,1.6551102952538661e+00,1.8490203527426197e+00,1.7635646682680304e+00,1.7172173307855785e+00,1.6493887155718441e+00,1.8040702296454108e+00,1.8036869785339482e+00,1.4589254202651945e+00,1.7644031466141568e+00,1.9692798287895874e+00,1.4505473832859757e+00,7.2049729769244606e-04,7.7510416335918012e-04,6.9907912699729031e-04,7.3677415059617522e-04,7.6765511429705208e-04,6.9253336404786450e-04,7.5258943514322821e-04,6.9520068230298341e-04,6.7842230343964703e-04,7.2499853249377837e-04,6.7083336943651005e-04,7.1201934607254057e-04,7.0597736214441981e-04,8.1192767302319300e-04,6.7722622732026012e-04,8.0026311041137357e-04,7.4425331886304963e-04,7.0841227577875222e-04,7.8011302309321617e-04,2.8184717879340637e-01,1.3157079044034958e+00,7.1202590223862217e-01,5.2306282349867672e-01,1.3720057151500598e-01,-1.8375062582620671e-03,1.4862927016912053e-01,4.3775905905762968e-01,1.0300101398463823e+00,1.4307482700814944e+00,1.3217582414126738e+00,1.3069213219973896e+00,7.1033181736623874e-01,2.7416624359677400e-01,-2.0908809239550408e-02,4.0036733428561178e-02,2.5514489188083189e-01,7.3506256759170441e-01,1.2984093415990827e+00,9.9315750440309714e-01,-1.4825252007688583e+00,-1.6281086372416098e+00,-3.9845530142024188e-01,-2.5862187269520831e-01,9.3635302289563072e-03,-8.1809325425119539e-02,-5.2817735596288884e-01,-8.2237939019735862e-01,-9.3939418777111428e-01,-1.8594058502352517e+00,-9.6857976317199501e-01,-9.6831267493158180e-01,-4.3393439097538788e-01,-9.4247675275216380e-02,3.3654660169801787e-02,-3.3854488046269893e-01,-8.5604430982710866e-01,-1.2318778897513205e+00,-1.6698878838039555e+00
1.3000000000000000e+01,1.9345633165249063e+00,1.6421755077750249e+00,1.5774920602730313e+00,1.6917704695851257e+00,1.7054118108966467e+00,1.7701640606877531e+00,1.7717202946823956e+00,1.9587515172775956e+00,1.6662356500503182e+00,2.0357489895738912e+00,1.6554612893878962e+00,1.8207224877466857e+00,1.5462496022668717e+00,1.5032415548898310e+00,1.6178370692771868e+00,1.7408556144169451e+00,1.9139719871461485e+00,1.6082669307820314e+00,2.0233835672417340e+00,7.3863549814455140e-04,6.9665288701222568e-04,8.0277156398974984e-04,6.9265481268717094e-04,7.1231714161035004e-04,7.2545588596246134e-04,7.2874846563895847e-04,8.1466395243080022e-04,7.4788318653346464e-04,7.7069245761045822e-04,7.1708537367756340e-04,7.2083008453306717e-04,7.5604062383249578e-04,7.6967151301478743e-04,7.8178169446264652e-04,6.9210627451506113e-04,7.0262910812175794e-04,7.1992936067791973e-04,7.5776660961219600e-04,-9.1723279356792951e+00,3.7065921709711347e-01,9.3639385490007498e-01,9.6277503836006417e-01,1.8137599226974999e+00,1.6645964233674704e+00,1.2006071195003187e+00,6.2730942040900572e-01,3.6339660169915078e-02,-1.3761628281372396e-02,1.7265382190601031e-01,6.4521801768080422e-01,1.2274381795407407e+00,1.3938703684601705e+00,1.3468198858390679e+00,1.0474506453306276e+00,1.0481653376359645e+00,4.5047889862814827e-01,4.3419234430075448e-02,3.6652023638339415e-02,-2.2302405611185350e-01,-3.5673051002049760e-01,-1.7145943758123394e+00,-1.0130000678287843e+00,-1.4153414600315273e+00,-1.4189412045340077e+00,-9.3196725359234733e-01,-5.0321346556359003e-01,-8.2891791208794530e-03,-9.3035838588662045e-02,-2.8003655572206299e-01,-8.8127100106305534e-01,-1.5398186743453834e+00,-1.8602231079967169e+00,-1.9710241385695326e+00,-8.5320989917647694e-01,-5.7792479957186060e-01,-1.2840855490026115e-01,2.3103980950622827e-02
1.4000000000000000e+01,1.7730968501547810e+00,1.6748937052800994e+00,1.7892621719810100e+00,1.6585100460997400e+00,1.5292887383468492e+00,1.7354961958630941e+00,1.9338772412833793e+00,1.7361044954422615e+00,1.8815050928266976e+00,1.6955567607977697e+00,1.5800676073400703e+00,1.8063951443797457e+00,1.6988951921195370e+00,1.8692383572137883e+00,1.8665607269067794e+00,1.7787593642736199e+00,1.8328382214384007e+00,1.8786648408369111e+00,1.7630477169357959e+00,7.2127677183982694e-04,7.7161224774060589e-04,6.9565432245437893e-04,7.6095744393055815e-04,7.1616331076192012e-04,7.6717820065929873e-04,7.3892286394046738e-04,7.3564022743325850e-04,7.3791941659946648e-04,7.7439718049711055e-04,7.8794352243375309e-04,6.9605666397550556e-04,7.5270642302092917e-04,7.1597067699290294e-04,7.0023507236558163e-04,7.2529826730300068e-04,7.8472374566713066e-04,7.3716137405839272e-04,6.7599176638169945e-04,-2.4064260323567375e+00,1.2095530044220482e+00,1.3882485960792224e+00,1.7947491985914610e+00,1.1243760167367611e+00,8.3274543349887153e-01,1.2510264824072692e-01,-8.6349304595501053e-02,-3.9743028867889052e-02,3.4181321328929926e-01,8.3896696967400430e-01,1.1647976099204982e+00,1.7562715766139547e+00,1.3732824273304800e+00,1.1772475265736659e+00,6.4042847425227478e-01,6.3265910288379246e-02,-1.0241179504433262e-01,1.3278773636216101e-01,5.7655717933258188e-01,-2.8409540542284617e-01,-1.4511119066362710e+00,-1.0426662497842187e+00,-1.9040354253263558e+00,-1.1797558183701540e+00,-9.9809704057207682e-01,-3.5309467838473552e-01,1.4391147296066720e-01,2.2632056051463678e-01,-3.8847478922576784e-01,-1.1246564999289888e+00,-7.6993508191236515e-01,-1.8147912426158541e+00,-1.5735083049861487e+00,-1.1333492220266805e+00,-6.0198440543501874e-01,9.0651535167296515e-03,2.5072181397689519e-01,3.9206566704308443e-01
1.5000000000000000e+01,1.8036661369200719e+00,1.9235699172448484e+00,1.9459297346053983e+00,1.5461652661045855e+00,1.7919853653124249e+00,1.9808832573159696e+00,1.6917491926005039e+00,1.6252538080158960e+00,1.5321522810288772e+00,1.4991232800982415e+00,1.8768419650102779e+00,1.7475806217903707e+00,1.7692292549511952e+00,1.5979438753855182e+00,1.6764100383050669e+00,1.5076408156267234e+00,1.8968744141434966e+00,1.7217659531274572e+00,1.4946497656772948e+00,7.2113180774548917e-04,7.5019117824043314e-04,6.7017076665968267e-04,7.4756989664832548e-04,7.3518342088910269e-04,7.7924646150297466e-04,7.7112934771114304e-04,7.1439409570691974e-04,7.0783724884464878e-04,7.6349466639285938e-04,7.0882261025925807e-04,7.2093280226065426e-04,7.6220252164915737e-04,7.7292217294975640e-04,7.7926684114229116e-04,7.4084894660670427e-04,7.2929491413644505e-04,8.1541074681554823e-04,7.9702515748603846e-04,-3.4089291509907431e+00,1.5309372125571485e+00,1.6385267502805334e+00,1.7664023461705369e+00,9.0920361950352913e-01,4.3055603438091339e-01,-4.8364474647399902e-02,-5.2853395438035022e-02,2.0689176594146375e-01,7.2881948520731044e-01,1.2057444700452891e+00,1.7895563075853715e+00,1.7343649427736807e+00,1.1325239239745599e+00,5.3535202448884434e-01,8.5984401376748565e-02,-6.6044993474179137e-02,2.6309419087766628e-02,4.2614392370410314e-01,8.6083093542299594e-01,-6.6736975146142186e-01,-1.7337328697131227e+00,-7.2255993277536845e-01,-1.3123886124510875e+00,-1.0215049806028276e+00,-4.7792674662261447e-01,6.2960895608199507e-02,2.1511542902530323e-01,1.1767478547142218e-01,-6.9826966297981130e-01,-8.1438204446726559e-01,-1.3484307981315169e+00,-1.9327676845648512e+00,-1.3502200562065525e+00,-7.5890084261232005e-01,-1.4550816063163552e-01,1.7634905935537404e-01,-1.7333564494848019e-01,-6.1161087527850100e-01
1.6000000000000000e+01,1.8746095129209701e+00,1.4916137540758374e+00,1.8315900687094433e+00,1.7920832088397942e+00,1.8857510014450887e+00,1.7625954398989134e+00,1.9288800519683300e+00,1.6567722663755031e+00,1.8328777634254905e+00,1.9202679251648971e+00,1.7658586394227616e+00,1.7508335935518855e+00,2.0748828795396799e+00,1.7329383035593737e+00,1.8783401613651327e+00,1.7320176002480721e+00,1.8171238644623089e+00,1.8419675054563125e+00,1.7054503903539355e+00,6.9643573750181301e-04,7.1964101778460639e-04,7.2676549983512022e-04,7.5386052626107234e-04,7.2650692265221019e-04,7.6702961637840125e-04,6.9089121505487637e-04,7.1667447496814396e-04,6.6484394100914087e-04,7.4998441872975734e-04,7.6595560120975767e-04,7.0675105525140126e-04,7.0946642818883222e-04,7.0229291130287624e-04,7.7757218516992283e-04,7.3571032600643277e-04,7.1171465467930720e-04,7.9839466955576458e-04,7.6547881259734010e-04,4.0610483142007272e+00,1.6369506310454085e+00,8.8267261677543729e-01,2.4239438634054977e-01,-2.4060562964223209e-01,-2.2457988535506956e-01,2.2030999602407064e-01,6.9388254342328537e-01,1.3319626486207881e+00,1.7574323107893974e+00,1.4859517083465335e+00,8.5084500778265237e-01,5.9656351947268149e-01,6.9678307568210585e-04,-2.7066523156094036e-01,-1.1596203997044086e-02,4.6569357436965220e-01,1.0906064051852127e+00,1.3977491244432372e+00,1.5362428147369656e+00,-1.4003542290197402e+00,-1.4046997920402760e+00,-1.4212990304685036e+00,-5.7121772112367353e-01,1.5185182000720943e-01,5.0904885373626030e-01,8.2141281421144186e-01,7.4827056550930138e-02,8.3215325297203435e-02,-2.0915380787300819e+00,-2.2351129649322843e+00,-1.5936793973381214e+00,-1.2869724557162954e+00,-2.5626214217311372e-01,5.1875621931429805e-01,6.2507381226595271e-01,5.1018966917837361e-01,-1.3573374948450123e+00,-1.6294583744524971e+00
1.7000000000000000e+01,1.7043970232177079e+00,1.4510647331576425e+00,1.7622125177298948e+00,1.9451533662929115e+00,1.7139044007311823e+00,1.6368455505265331e+00,2.0297142748870649e+00,1.6842620275633020e+00,1.6080838767544900e+00,1.6300256936883522e+00,1.5749414466639460e+00,1.8398429761831037e+00,1.8997561440109449e+00,1.9085028895626479e+00,1.7996117172168269e+00,1.6887680664573721e+00,1.7269913001414245e+00,1.7151092588654147e+00,1.7347152711138329e+00,7.3646850459589881e-04,7.3210402163601136e-04,6.5752697095070197e-04,7.2357377789945029e-04,7.5656224677551128e-04,7.8688912467163048e-04,7.4746945848534058e-04,7.6177383891569200e-04,6.7751250323254669e-04,7.0867948459952688e-04,7.3061380349995111e-04,7.9709752978998042e-04,7.6707596344127585e-04,7.2090445709639575e-04,7.6502816570683709e-04,7.3726862083871791e-04,7.1786422301319084e-04,7.1751600073704873e-04,7.1946919000511085e-04,-3.2050947243708050e+00,1.3311591233744480e+00,1.0420349898510040e+00,7.8606092968058761e-01,2.4124235453726328e-01,7.3457702143286951e-03,6.6407958687619839e-02,4.2493283558542316e-01,7.8091479771558170e-01,1.4767704787921332e+00,1.5451750314809942e+00,1.2735950298825571e+00,6.1874204249079412e-01,3.8003986047030480e-01,9.9342710946359603e-02,4.3447534459062354e-03,2.0934215294587943e-01,6.7238845113948287e-01,1.1430421236191535e+00,1.4353130488586885e+00,-1.7308159394602285e+00,-1.0865332153997542e+00,-3.3558464673788535e-01,-3.1070545780664816e-01,-1.4971013762021812e-02,-1.2459372378259559e-01,-6.8178949819142076e-01,-1.2004709191160146e+00,-7.3884579832039776e-01,-1.2408200129598868e+00,-1.2954655828067985e+00,-1.5597432909686404e+00,-6.8356169791172761e-01,-8.7861340425376966e-02,-2.0141743384272104e-02,-3.0866463118783827e-01,-7.5664978593792398e-01,-1.2337802903772399e+00,-1.5799136470207031e+00
1.8000000000000000e+01,2.0191926974161465e+00,2.0161654171855972e+00,1.5239418101712037e+00,1.5924835621496232e+00,1.9156312764432439e+00,1.6453160422635735e+00,1.7331055271308056e+00,1.2637631781796526e+00,1.8575014267477794e+00,1.6881891964230686e+00,1.6979550304444078e+00,1.7373900463566121e+00,1.6384370693901973e+00,1.7705180554875106e+00,1.4408642856323111e+00,1.7572067671939513e+00,1.6958545515639358e+00,1.7588789018624233e+00,1.7157834520196775e+00,6.9548850071984793e-04,7.5298489786980438e-04,7.5826694809375819e-04,7.5099282158842936e-04,7.0756770566112511e-04,7.5661218009075322e-04,7.4544343272833161e-04,7.1180428382264932e-04,7.5583938618815384e-04,8.1190880775494536e-04,6.9798265614270949e-04,6.8566964038529630e-04,7.3563962326703483e-04,7.6222911928823934e-04,7.1366142241205605e-04,7.8115594197310028e-04,7.0609212408191408e-04,7.3349374407581213e-04,7.8090901042360522e-04,-1.0824592683273810e+01,2.0694425728606802e-01,-1.7791205664252630e-01,-2.3833685602880905e-01,1.6893548604457465e-01,1.2067120103154139e+00,1.4918725277368594e+00,1.9865431930554678e+00,1.8418116312091115e+00,1.4221530637570368e+00,7.2568390763194657e-01,-5.8548957682091896e-02,-2.3559905670822445e-01,-5.9240363725621137e-02,3.6618755672179759e-01,1.3703776442497428e+00,1.4794544593854653e+00,2.0913959666302162e+00,1.6899492383259940e+00,1.0319040484318975e+00,7.9306949274382532e-01,2.8087567116585888e-01,-4.7377124623437794e-01,-1.3590086282988523e+00,-2.0454530798019732e+00,-2.2574880631509586e+00,-1.7807595700247703e+00,-2.5830338223897797e-01,-1.7009809383239372e-01,1.1245942488358196e-01,4.5487541733280068e-01,-2.5425604199824647e-01,-9.7859368608510522e-01,-2.0025575313553645e+00,-1.5466341505288028e+00,-2.6658277096913707e+00,-7.1498539000458550e-01,-3.2272638783581442e-01,-3.0586047472525024e-02
1.9000000000000000e+01,1.5802312172223842e+00,1.9131577993884181e+00,1.9743532419518783e+00,1.7584206684610535e+00,1.5808036156882301e+00,1.6806371846674912e+00,2.0401659253128495e+00,1.6130432587619370e+00,1.7866473487695103e+00,1.8888375996944999e+00,1.6301043155385324e+00,1.7311644343637913e+00,1.8229937865123986e+00,1.6222276686200321e+00,1.7136433126825872e+00,1.7520893540477982e+00,1.4945630535386105e+00,1.6346082505096304e+00,1.7718090421636830e+00,7.4109968868487730e-04,7.3626347422738113e-04,7.1379339454654528e-04,7.4965801134064137e-04,7.4393254409635423e-04,7.6251214388564496e-04,7.2228059979367941e-04,7.7402443596051606e-04,6.9147234857401877e-04,7.4261721285622645e-04,7.3090754462558501e-04,7.3958338963412470e-04,7.2878091889998567e-04,7.8111914509969977e-04,7.4413160872280814e-04,7.8312815142084951e-04,7.4966382131774084e-04,7.3929728769534376e-04,7.0765950127198553e-04,9.9102981607705654e-01,1.4666744468927462e+00,1.3234781017779085e+00,9.4803975825286102e-01,2.7521000167674003e-01,-2.1525041415948465e-02,-1.5190733448910976e-02,2.9430568959654124e-01,7.3527558352992628e-01,1.3378355142590337e+00,1.5253159211248146e+00,1.4442469913333866e+00,1.0456371115630247e+00,5.8292638682733156e-01,2.6883255510590232e-02,-6.3946705042283725e-02,1.1694318158284034e-01,5.0230024228881121e-01,1.0159959884514791e+00,1.5052003335958020e+00,-1.2772840257690987e+00,-1.7125543938512067e+00,-1.3265376345161783e+00,-8.6109247654508891e-01,-2.4649922403252589e-01,8.6902228968455120e-02,1.9863085354288046e-01,-3.7330864477436165e-01,-1.9674104168032613e-01,-1.4219655549707610e+00,-1.3201085508063315e+00,-1.4683859790309839e+00,-1.1061411303581181e+00,-5.1476066087463579e-01,-5.6813676208022912e-02,1.0908794734199034e-01,-3.4922583380669892e-02,-4.0418666091834865e-01,-6.1008730822820212e-01
2.0000000000000000e+01,1.6942721429174723e+00,1.8729837990521387e+00,1.6370546272297277e+00,1.7515026531542641e+00,1.8648364542771219e+00,1.7330234517825396e+00,1.5482003482174327e+00,1.6316234140801991e+00,1.6424108390836816e+00,1.9349856277504844e+00,1.6595420369904994e+00,1.7210438000622672e+00,1.7184672924269055e+00,1.5057270963832430e+00,1.8662908213113887e+00,1.9495036014036993e+00,1.8276959663590617e+00,1.6838731091603270e+00,1.8142932609568263e+00,7.7060793492028591e-04,7.2425195342894514e-04,7.4132546672049237e-04,7.9022681611362014e-04,7.0416220092565235e-04,7.0324578177125095e-04,7.1973082345865784e-04,7.7457702348319632e-04,7.1257127368957454e-04,7.2110814512534461e-04,7.2936987251023507e-04,7.8414640310381215e-04,7.3992690787573348e-04,7.8654105422001962e-04,8.0258315037255159e-04,7.3427594059516203e-04,7.1266844438475855e-04,7.6042091991356279e-04,6.3169366194444502e-04,-8.2508960583131785e-02,8.8838472497854148e-01,6.3625947722967258e-01,1.8955574722367974e-01,3.3424071010923484e-03,1.2342493554973188e-01,5.1536760865833475e-01,9.4333039114824491e-01,1.0385294065412554e+00,1.5045702766586233e+00,1.3493782884815841e+00,8.5905159062649172e-01,3.1499452744776502e-01,6.9546920444807370e-02,7.1571844562079434e-03,1.5059359186053722e-01,6.9740716444888218e-01,1.2209632983400942e+00,1.2157947488072862e+00,1.6182526999392044e+00,-1.3525397207364565e+00,-6.0626041963052213e-01,-1.7170389754461723e-01,4.3036108010596763e-04,-1.3338663545914287e-01,-4.3993676733522502e-01,-8.3965591800294614e-01,-1.7205048625373864e+00,-1.2114976531696353e+00,-1.3674830730836529e+00,-7.9277021648727075e-01,-5.1457604526017331e-01,-4.8787220985335722e-02,-3.2909472980069410e-02,-5.0117591175735665e-01,-9.7613318245093339e-01,-1.1625246773977471e+00,-1.7565285613946324e+00,-1.1689005678661157e-01
2.1000000000000000e+01,1.3954035582559654e+00,1.9303315244483861e+00,1.7443630910531835e+00,1.6724358807927904e+00,1.8286421625435829e+00,1.7077281953924373e+00,1.6020434841008129e+00,1.6173526557458109e+00,1.7951808267791307e+00,1.6731499696369996e+00,1.6637029548896058e+00,2.1274422705868195e+00,1.7970646738014395e+00,1.6474011994491031e+00,1.5736720790266578e+00,1.7384740878877962e+00,1.5760803331651483e+00,1.5403802362141645e+00,1.5931171535479951e+00,6.9681859557294305e-04,7.4305222941148147e-04,7.2290515404806058e-04,7.7410280504735445e-04,6.9913395040392147e-04,7.3808845412298002e-04,7.4734008663120057e-04,6.9121425448216158e-04,7.6591575934021087e-04,7.5079556785101009e-04,7.6066676999853684e-04,6.6504330007631789e-04,7.0782376518975607e-04,7.2189438438920595e-04,7.6830836248362405e-04,6.9465255151318422e-04,7.0326617603302293e-04,7.3588415522801340e-04,7.3321376424377897e-04,-7.7880968568476376e+00,8.4609858408413174e-01,3.4959344752394372e-01,3.0193612055029462e-02,-1.2187686415643384e-02,3.8429831228370404e-01,7.4164138297305726e-01,1.1024197075215625e+00,1.6593635407957663e+00,1.1925120535494216e+00,9.6989082365439572e-01,5.1060205485953247e-01,1.3937503950955943e-01,-2.3318292186047529e-02,1.3026522172054911e-01,3.6717629470217616e-01,1.2144667698166245e+00,1.5290884478602607e+00,1.4117681494951739e+00,1.2294296256598614e+00,-3.5438419043742897e-01,-2.4400709541794185e-01,4.5755220057230872e-02,-1.6653219780948803e-01,-6.5049630837421546e-01,-1.3613752827268399e+00,-1.7781229750823968e+00,-1.2204076380584183e+00,-2.0553535158285285e+00,-1.1068402869796046e+00,-4.7005267589383948e-01,1.2151163186757685e-01,-3.0915722426527736e-02,-4.1574859466209091e-01,-1.0998219810431920e+00,-1.3326466739016496e+00,-1.4403662946804729e+00,-1.6524270947115838e+00,-1.2499773243135337e+00
2.2000000000000000e+01,1.6651804453934806e+00,1.7135923131854212e+00,1.8777987742398010e+00,1.6920445646555411e+00,1.7179563905355482e+00,2.0433444702692638e+00,1.8046114253439838e+00,1.5607508659102578e+00,1.6826561854692916e+00,1.6814955448096760e+00,1.7222579998135215e+00,1.8016150821051817e+00,1.5796415988645258e+00,1.8341316114414894e+00,1.5152471647155827e+00,1.8311110881581385e+00,1.9246269700282603e+00,1.8201079836574601e+00,1.7609037292122989e+00,7.9328229214362231e-04,7.7589670031061493e-04,7.0938213385719968e-04,7.5170782022000336e-04,7.5597331747351347e-04,7.0740440662442935e-04,7.1721452572138351e-04,7.5359163809945865e-04,7.5354087817220349e-04,7.8399958034320683e-04,7.5155550790765321e-04,7.0146031748922718e-04,7.9909219054822016e-04,7.2511265951393780e-04,6.9633819988009946e-04,6.9646941785862532e-04,7.5736515380245989e-04,7.3872268087337648e-04,7.1078409307860895e-04,3.1050486010150835e+00,-1.7419200748491903e-02,1.2177258001955238e-01,5.0368900605946010e-01,8.7842625839940069e-01,1.2170931360522275e+00,1.6113736611700347e+00,1.3245083176904870e+00,7.4279345119165896e-01,3.2732408650204547e-01,1.5664732622155952e-02,7.3734316430318358e-03,2.8720215849986630e-01,5.4321837561488451e-01,1.1893751774572081e+00,1.4864455524232767e+00,1.5214910695782180e+00,9.5964196944464675e-01,5.7670910669216369e-01,2.0747791040776065e-01,-3.3375233687849004e-02,-4.0800971046195400e-02,-1.7179919975518487e-01,-8.0919760137021512e-01,-1.3145923705160101e+00,-1.2025516507030432e+00,-1.1414010869792435e+00,-9.3771171538747922e-01,-5.3884316386643150e-01,-1.5035684164388385e-01,3.3325162629438410e-02,-4.6963766209273672e-02,-7.3854463256139979e-01,-9.2469518708782061e-01,-6.9713857220321529e-01,-9.5832841795484569e-01,-1.5560986121876397e+00,-8.5406685101929725e-01,-2.7990065154526178e-01
2.3000000000000000e+01,1.6769273285448316e+00,1.6174136256620444e+00,1.5493065406554214e+00,1.5935335995812436e+00,1.7515165768519523e+00,1.8401178016165538e+00,1.4657805209554309e+00,1.8105304781105969e+00,1.5788536565101907e+00,1.8374920047974039e+00,1.7172362360102114e+00,1.7357348887196360e+00,1.7339502312499306e+00,1.8317353288271077e+00,1.6416582805180158e+00,1.8217697034812905e+00,1.6536566467556826e+00,1.7103510927491155e+00,1.9772264167809905e+00,7.2007773998173546e-04,6.8568697328728065e-04,7.1134671671876590e-04,6.6731509576668454e-04,7.2494662071585867e-04,7.5911810232429631e-04,6.8252954325809018e-04,7.2750246314520403e-04,7.2969155148319524e-04,6.8958232658480889e-04,7.6172909211278653e-04,7.6349100268091477e-04,7.5306885998715361e-04,7.5090531008704269e-04,7.9750306818859417e-04,7.5500959124208129e-04,7.2662530053875041e-04,6.8809215821477674e-04,7.7626256265486389e-04,-6.2992268368114201e+00,-2.7502756516639693e-02,3.6915524681546685e-01,8.6086318606959367e-01,1.5646022433202234e+00,1.6812122742848601e+00,1.4645252113254514e+00,1.2446147303890598e+00,6.8146299181393033e-01,1.8245624477941647e-01,-2.6559031418571521e-02,7.6465898501965057e-02,4.5684152460978567e-01,1.0206478480156989e+00,1.4789370368362142e+00,1.2760559098268232e+00,1.4116932272045801e+00,9.6735031895889279e-01,3.8282354886121084e-01,3.8814457425928595e-02,-1.9803029971399155e-01,-5.8071898401124145e-01,-1.0291764303005380e+00,-7.8920308421714935e-01,-1.6216053673190345e+00,-1.8399396974899673e+00,-2.2078494144039951e-01,-2.2867998072939599e-01,5.2625811264306321e-02,-1.4693128491671814e-02,-4.0310006887978034e-01,-1.0536863594978740e+00,-1.5565271986872631e+00,-1.9019110073514867e+00,-2.0020549724719672e+00,-1.1987242816147159e+00,-2.2734615257036239e-01,2.3308276109190729e-01,1.3278855259812872e-01
2.4000000000000000e+01,1.9214624007881005e+00,1.8974226658911522e+00,1.9261139632351207e+00,1.5931940881416335e+00,1.8732020474197475e+00,1.7532171338797085e+00,1.9955441118800070e+00,1.8947348358824727e+00,1.6866697342135475e+00,1.6526186839980368e+00,1.9797097444917602e+00,1.8447580970742270e+00,1.7076163756380824e+00,1.9135143013587710e+00,1.7896621689071595e+00,1.6297861477514022e+00,1.5960178013052269e+00,1.8838115808218201e+00,1.8043923649873941e+00,7.1430911298039294e-04,7.6981209687392363e-04,7.1213976124266654e-04,7.5186694584324922e-04,7.7554520588417211e-04,7.1291113376372340e-04,6.9027330178644786e-04,7.2750053909670051e-04,7.1890469922484418e-04,7.5022546422540647e-04,7.3449244792634933e-04,7.0760987758363163e-04,7.2939157735285294e-04,7.1366836445416822e-04,7.3664919661404061e-04,7.2692470229115784e-04,7.5067234743956006e-04,7.3392660047435490e-04,7.0202165099724043e-04,6.8912900022995300e+00,2.3613480060191705e-02,-3.8826183867968211e-01,-2.3199474874502357e-01,3.4784775770901888e-01,1.0257153668646879e+00,1.5108125976937004e+00,1.8558758565490052e+00,1.4870579807535478e+00,9.2386198780047835e-01,9.0608274661008181e-02,-2.8266880569560726e-01,-3.3824972778262463e-01,2.1656996196384171e-02,6.2222930097277640e-01,1.2999511014299969e+00,1.6470227146569982e+00,1.4895553626104174e+00,1.2024907114493999e+00,7.3175834369720860e-01,-1.4089316104914928e+00,-2.6787620299728587e-01,4.1539130890555498e-01,5.9618370329417303e-01,1.1032777713637643e-01,6.7740053566467395e-03,-5.6641395218548496e-01,-1.9198453777846680e+00,-1.7964412153403941e+00,-1.4929834382115814e+00,-9.1210336972125106e-01,1.8187915173939473e-02,6.4378795361363927e-01,8.9289326954400394e-01,1.2565194662528256e-01,-5.6562282590988389e-01,-1.5729856226442962e+00,-2.1971346866322961e+00,-1.7835403891552915e+00
